Signal ID: User markers
Start Time: 12/08/2021 21:23:23

12.08.2021 21:23:23,250; Start
12.08.2021 21:26:08,000; Marker
12.08.2021 21:31:06,250; Lights Off
13.08.2021 06:24:54,490; Lights On
13.08.2021 06:30:05,000; Marker
13.08.2021 06:30:21,240; Marker
13.08.2021 06:31:54,240; Marker
13.08.2021 06:32:47,000; Marker
13.08.2021 07:13:40,750; End
