Signal ID: User markers
Start Time: 26/02/2020 21:45:08

26.02.2020 21:45:08,500; Start
26.02.2020 21:49:09,000; Marker
26.02.2020 21:49:16,250; Marker
26.02.2020 21:50:42,250; Marker
26.02.2020 21:54:05,000; Marker
26.02.2020 21:55:47,000; Lights Off
27.02.2020 07:39:41,050; Lights On
27.02.2020 07:41:11,250; Marker
27.02.2020 07:41:33,000; Marker
27.02.2020 07:42:15,000; Marker
27.02.2020 07:45:29,740; End
