Signal ID: User markers
Start Time: 11/03/2020 21:46:07

11.03.2020 21:46:07,740; Start
11.03.2020 21:50:04,500; Marker
11.03.2020 21:50:47,000; Marker
11.03.2020 21:51:22,000; Marker
11.03.2020 21:54:31,750; Marker
11.03.2020 21:55:14,011; Lights Off
12.03.2020 07:40:07,500; Lights On
12.03.2020 07:42:17,000; Marker
12.03.2020 07:42:35,750; Marker
12.03.2020 07:43:14,490; Marker
12.03.2020 07:44:15,250; Marker
12.03.2020 07:45:08,000; End
