Signal ID: User markers
Start Time: 26/10/2021 22:53:49

26.10.2021 22:53:49,000; Start
26.10.2021 23:03:20,750; BIOCALIBRATIONS START
26.10.2021 23:13:20,000; LIGHTS OFF
27.10.2021 07:46:00,240; LIGHTS ON
27.10.2021 07:49:55,240; BIOCALIBRATIONS START
27.10.2021 07:50:14,750; EYES OPEN
27.10.2021 07:51:07,250; EYES CLOSED
27.10.2021 07:51:59,000; BIOCALIBRATIONS END
27.10.2021 08:52:16,730; End
