Signal ID: User markers
Start Time: 26/02/2020 23:15:00

26.02.2020 23:15:00,240; Start
26.02.2020 23:22:32,000; Marker
26.02.2020 23:22:37,000; Marker
26.02.2020 23:24:00,500; Marker
26.02.2020 23:27:40,490; Marker
26.02.2020 23:29:01,960; Lights Off
27.02.2020 08:12:48,500; Lights On
27.02.2020 09:09:53,110; Marker
27.02.2020 09:10:14,010; Marker
27.02.2020 09:10:53,620; Marker
27.02.2020 09:15:50,500; End
