Signal ID: User markers
Start Time: 03/08/2021 22:15:55

03.08.2021 22:15:55,490; Start
03.08.2021 22:19:26,231; Marker
03.08.2021 22:55:17,000; Lights Off
04.08.2021 06:59:55,000; Lights On
04.08.2021 07:05:22,500; Marker
04.08.2021 07:05:45,250; Marker
04.08.2021 07:06:55,490; Marker
04.08.2021 07:07:57,500; Marker
04.08.2021 08:06:10,740; End
