Signal ID: User markers
Start Time: 26/02/2020 22:05:14

26.02.2020 22:05:14,250; Start
26.02.2020 22:10:32,000; Marker
26.02.2020 22:10:51,500; Marker
26.02.2020 22:14:53,000; Marker
26.02.2020 22:15:55,560; Lights Off
27.02.2020 07:59:56,090; Lights On
27.02.2020 08:05:55,730; Marker
27.02.2020 08:06:21,000; Marker
27.02.2020 08:06:51,240; Marker
27.02.2020 08:08:35,240; End
