Signal ID: User markers
Start Time: 26/02/2020 22:26:47

26.02.2020 22:26:47,250; Start
26.02.2020 22:34:07,000; Marker
26.02.2020 22:35:09,000; Marker
26.02.2020 22:36:27,750; Marker
26.02.2020 22:40:19,000; Marker
26.02.2020 22:54:02,000; Lights Off
27.02.2020 08:16:40,470; Lights On
27.02.2020 08:25:09,240; Marker
27.02.2020 08:25:28,240; Marker
27.02.2020 08:26:44,500; Marker
27.02.2020 08:27:33,490; End
