Signal ID: User markers
Start Time: 11/03/2020 22:05:20

11.03.2020 22:05:20,000; Start
11.03.2020 22:07:00,000; Marker
11.03.2020 22:07:30,000; Marker
11.03.2020 22:08:30,000; Marker
11.03.2020 22:11:00,000; Marker
11.03.2020 22:11:39,250; Lights Off
12.03.2020 07:55:17,740; Lights On
12.03.2020 08:04:03,000; End
