Signal ID: User markers
Start Time: 26/10/2021 22:03:20

26.10.2021 22:03:20,740; Start
26.10.2021 22:04:32,490; BIOCALIBRATIONS START
26.10.2021 22:16:15,260; Lights Off
27.10.2021 07:02:47,750; LIGHTS ON
27.10.2021 07:08:31,750; BIOCALIBRATIONS START
27.10.2021 07:09:03,240; EYES OPEN
27.10.2021 07:10:19,000; EYES CLOSED
27.10.2021 07:11:18,240; BIOCALIBRATIONS END
27.10.2021 08:05:45,750; End
