Signal ID: User markers
Start Time: 20/07/2021 21:32:18

20.07.2021 21:32:18,490; Start
20.07.2021 21:41:10,740; Marker
20.07.2021 21:49:58,000; Marker
20.07.2021 21:55:04,000; Lights Off
21.07.2021 05:54:44,000; Lights On
21.07.2021 06:09:47,250; Marker
21.07.2021 06:11:05,750; Marker
21.07.2021 06:12:19,240; Marker
21.07.2021 07:50:21,000; End
