Signal ID: User markers
Start Time: 11/03/2020 21:50:06

11.03.2020 21:50:06,000; Start
11.03.2020 21:57:20,490; Marker
11.03.2020 21:58:47,240; Marker
11.03.2020 21:59:05,740; Marker
11.03.2020 22:02:54,490; Marker
11.03.2020 22:03:13,740; Lights Off
12.03.2020 07:46:04,240; Lights On
12.03.2020 07:46:42,740; Marker
12.03.2020 07:47:12,250; Marker
12.03.2020 07:47:52,000; Marker
12.03.2020 07:48:56,500; Marker
12.03.2020 07:50:08,740; End
