Signal ID: User markers
Start Time: 20/07/2021 22:33:00

20.07.2021 22:33:00,250; Start
20.07.2021 22:38:12,000; Marker
20.07.2021 22:50:30,740; Marker
20.07.2021 23:17:15,731; Lights Off
21.07.2021 07:51:51,000; Lights On
21.07.2021 07:56:04,740; Marker
21.07.2021 07:56:54,000; Marker
21.07.2021 07:58:29,250; Marker
21.07.2021 07:59:31,490; Marker
21.07.2021 08:00:23,490; Marker
21.07.2021 08:55:26,000; End
