Signal ID: User markers
Start Time: 03/08/2021 21:24:46

03.08.2021 21:24:46,000; Start
03.08.2021 21:29:53,250; Marker
03.08.2021 22:15:03,000; Lights Off
04.08.2021 06:29:43,000; Lights On
04.08.2021 06:35:13,750; Marker
04.08.2021 06:36:29,750; Marker
04.08.2021 06:37:34,000; Marker
04.08.2021 07:32:27,240; End
